timestamp_ms,70886b12600d,70886b125400,70886b12621c,70886b1259c5,70886b125db1
1649864400000,86.433,86.4,85.166,87,87.633
1649864700000,87,87.1,85.966,87.033,88
1649865000000,87.033,86.758,86,87.31,88.066
1649865300000,87,86.433,86,87.333,88.433
1649865600000,86.928,85.379,85.178,86.413,87.965
1649865900000,85.9,84.366,84.3,85.9,88.433
1649866200000,85,84.733,83.333,86.1,89.586
1649866500000,85.266,85.033,82.066,85.833,89.8
1649866800000,85.566,84.6,82.133,85,89.1
1649867100000,85.866,84,82.8,84.344,89
1649867400000,85.482,83.733,81.933,83.933,88.8
1649867700000,85.033,83,83.233,83.8,88.433
1649868000000,85,83,83.8,83.7,88.166
1649868300000,85,83,84,83.6,88.066
1649868600000,84.862,83,84,83.2,87.633
1649868900000,84.933,83.533,84.275,83.3,87.633
1649869200000,85,84,85,84.066,87.448
1649869500000,85.033,84,85,84.433,87.666
1649869800000,85,84,84.466,84.566,87.433
1649870100000,85,84,84,84.137,87.1
1649870400000,85,84,84.1,84.4,86.9
1649870700000,85.517,84,85,84.933,87.933
1649871000000,86.433,84.5,85.566,85.7,89.5
1649871300000,87,85.379,86.5,86.9,90.4
1649871600000,87.966,86.3,87.206,87.666,90.366
1649871900000,88.533,87,88,88,90.733
1649872200000,89.033,87.766,88.633,88.8,91.689
1649872500000,89.033,88,88.833,88.266,91.862
1649872800000,88.733,86.666,87.4,86.9,90.533
1649873100000,87.033,85.233,85.9,85.448,89.4
1649873400000,85.766,83.666,84.733,84.133,88
1649873700000,85.034,83,84.068,83.5,87.333
1649874000000,84.366,82.733,83.466,82.5,86.466
1649874300000,84,82,83,81.5,86.666
1649874600000,83.866,82,82.62,80.666,86.566
1649874900000,83.933,81.833,82.966,81.033,86.466
1649875200000,84,82,83,81.933,87.433
1649875500000,84.366,81.966,83,81.066,88.551
1649875800000,85.033,82.233,83.833,81.766,89.766
1649876100000,86,82.633,84.566,81.896,90
1649876400000,86,82.233,85.3,81.517,88.4
1649876700000,85.413,81.233,85.3,80.5,87.2
1649877000000,84.966,80.766,84.7,79.866,85.9
1649877300000,83.933,80.5,84.466,79.233,86.233
1649877600000,85.1,83.413,85.8,82.5,89.6
1649877900000,86.3,86.066,87.103,84.566,91.1
1649878200000,87.566,86.766,87.733,85.1,91.8
1649878500000,88.321,86.066,87.8,84.133,92
1649878800000,88.5,85.233,88,83.7,91.533
1649879100000,88.333,84.966,88,82.827,90.433
1649879400000,88.034,84.366,88,82,89.433
1649879700000,87.933,84,88,82,89.733
1649880000000,87.379,83.466,87.433,81.4,89
1649880300000,87,82.8,86.933,80.333,88.733
1649880600000,86.266,82.068,86,79.966,87.6
1649880900000,85.466,81.807,85.379,79.2,86.233
1649881200000,84.9,81,84.966,78.9,85.068
1649881500000,83.966,80.833,84.2,78.233,85.166
1649881800000,83.966,80.933,84.033,78.172,85.6
1649882100000,84.266,80.933,84.833,78.103,86.6
1649882400000,84.533,81,85.066,79.033,87.733
1649882700000,85.7,82.366,86.833,81.133,89.6
1649883000000,87.137,84.6,88.2,83.233,91.533
1649883300000,88.533,86.275,89.733,85.233,92
1649883600000,89.4,87.866,89.766,86.8,91.833
1649883900000,89.233,89,89,88.466,90.9
1649884200000,89.866,89,89,89.166,89.965
1649884500000,89.966,89.166,89,89.966,89.266
1649884800000,90,89.966,88.2,90,89
1649885100000,89.866,90,87.2,90,89.071
1649885400000,89.4,90,87.066,90.137,89.133
1649885700000,89.862,90.533,87.733,90.966,90
1649886000000,90.068,91,88.586,91,90
1649886300000,90.266,91.103,89,91.766,90.3
1649886600000,90.266,92,89,92,90.3
1649886900000,90,92,89,92,90.833
1649887200000,90.166,92.166,89,92.166,90.833
1649887500000,90.266,92.566,89.066,92.466,90.965
1649887800000,90.433,92.433,89,92.933,91
1649888100000,90.766,92.133,89.466,93,91
1649888400000,90.466,92.133,89.7,93,91
1649888700000,90.066,92.166,89.133,93,91
1649889000000,90.344,92.033,89.7,93,91
1649889300000,90.666,91.966,89.1,93,91
1649889600000,90.733,91.862,89.8,93,91.033
1649889900000,91.2,91.166,90,92.965,91
1649890200000,91.133,90.9,90,91.517,91
1649890500000,91.466,90.033,89.733,90.5,90.689
1649890800000,90.566,89.2,89.133,89.533,89.966
1649891100000,90,88.733,88.133,89,89.233
1649891400000,89.851,88,87.766,88.517,89
1649891700000,89.2,87.2,87.8,87.533,88.6
1649892000000,89,86.966,88.533,87.033,88.333
1649892300000,89,86.6,88,86.966,88.666
1649892600000,88.033,86,88,86.833,88.766
1649892900000,88,85.966,88,86.133,89
1649893200000,88,85.733,88,86,89
1649893500000,88,85.933,87.966,86,89
1649893800000,88,85.833,87.1,86.5,89.566
1649894100000,87.7,85.966,87,86.233,89.533
1649894400000,87.3,85.551,86.866,86.6,88.7
1649894700000,87,85,86.366,85.862,88.133
1649895000000,87,85.066,86,86,86.766
1649895300000,87,85.3,85.666,86,86.033
1649895600000,87,85.379,84.566,86,85.966
1649895900000,87,85.933,84.482,86,86
1649896200000,87.033,86,84.666,86.9,86.366
1649896500000,87.466,86.966,85,87.633,87
1649896800000,87,87.4,85,88.133,87
1649897100000,86.833,87.133,85,88.733,87
1649897400000,86.966,87.2,85,89,87
1649897700000,87,87.166,85.1,88.517,87.133
1649898000000,86.5,87.31,85.034,88.413,86.758
1649898300000,83.266,86.1,84.333,86.333,81.827
1649898600000,85,84.966,83.433,84.933,84.214
1649898900000,85.8,85.344,84.2,85.466,85
1649899200000,87.066,86.366,85.379,86.933,85.533
1649899500000,87.566,87.2,87.633,87.833,86.344
1649899800000,88.066,88.066,88.333,88.866,87
1649900100000,88.6,88.966,87.833,89.066,87.4
1649900400000,89.1,89.533,88.4,89.933,88
1649900700000,89.633,90.466,88.666,90.586,88.533
1649901000000,90.068,91.066,89.233,91,89
